,ene_y1,ene_y3
1797,20711.63377431478,24566.966562008987
1798,23719.661699696462,21495.930869200434
1799,22881.406806510313,22697.684244314692
1800,31301.06999278679,22269.318476408916
1801,24320.51440259939,21843.337530389028
1802,23261.75721228746,23669.760728397443
1803,21761.574597501523,23099.063242302604
1804,24670.697261950907,22178.48389460255
1805,22640.49945430332,23456.00239859654
1806,23363.087630596663,22040.65079809972
1807,23578.10915900281,21366.250028564766
1808,24779.06910591081,22302.17882050075
1809,24428.43187371699,20848.219561000322
1810,23529.79938159679,24666.7980586663
1811,22102.184177869174,26970.467688868495
1812,29351.547320303394,19255.992493979746
1813,22288.920300954374,20654.912659921607
1814,24776.40070700225,23270.434879397548
1815,24421.631185668222,23536.23642317555
1816,23965.32003019835,23086.92839648892
1817,23182.91497335892,21775.445769397036
1818,22295.23353390054,22106.263306986923
1819,24639.092394298506,24300.1328869176
1820,23130.19568698795,21846.317828675532
1821,25578.518501198098,18620.784036416702
1822,22040.704615660652,23147.753093698284
1823,23130.068560396227,23659.152821552452
1824,23547.690152997082,23748.692304828484
1825,24208.729799099667,22444.82768870996
1826,23134.980516033032,22803.45261963626
1827,23541.031654711056,22218.488324738657
1828,23098.532724896726,22912.464726875914
1829,22804.572498898837,19889.426972078243
1830,26140.444246393996,21919.44625498938
1831,23490.980165238958,23832.662497317117
1832,23406.380024090853,24226.588762238927
1833,22778.580034541952,22200.96784521727
1834,24225.113960294897,22000.31568900086
1835,25418.10629751762,19927.444591104573
1836,24959.732824710987,23028.418592801467
1837,24175.377935101576,23705.973480700028
1838,23204.149031942194,22139.956981903004
1839,24832.620686396458,22574.558329996726
1840,25360.1306793289,24951.258103857457
1841,23173.849336431525,22206.05055889567
1842,24672.878108695888,20644.220791296615
1843,23878.740855626736,22750.381608231633
1844,23373.732030900406,22033.77325239906
1845,24112.417102692245,22940.546538304083
1846,24368.969228298716,23606.33691910791
1847,22626.507209795993,22070.76579891742
1848,23058.332001875395,22681.312432406103
1849,19696.2964927985,23532.526833103842
1850,21679.222270701226,23912.346635701615
1851,23075.561464086288,24062.102118642506
1852,22412.081240472835,21193.263360546203
1853,22469.04278319721,28022.17014256932
1854,23381.24710979983,23743.631052800254
1855,22990.78460152075,26163.56942160262
1856,21264.31470899789,23293.624882000076
1857,23876.723088200924,20603.81872481148
1858,23374.832167696022,22679.606437970386
1859,24297.044156802494,23683.264372589176
1860,20248.84577838994,21909.288641400144
1861,22860.904673806373,22257.875622577325
1862,23592.373290593656,21411.07353994641
1863,22521.038242195205,25637.65920769569
1864,23692.436674097935,21225.27141540062
1865,22622.73052180427,22192.944133106048
1866,23712.62607227948,19659.646333420515
1867,22160.938831590156,20858.91751000347
1868,23525.27366689509,23279.520148696392
1869,21652.689532631513,23463.309909502113
1870,24059.842466596616,24379.446019999814
1871,22207.134385716476,22214.479357338638
1872,25405.9499088986,23421.8568173754
1873,22465.610193553617,23384.026526269103
1874,22190.442025857643,22879.447942403516
1875,23705.361339600822,22699.06220850326
1876,22076.75358679993,22649.01308125312
1877,23252.090205500506,23530.886556369303
1878,24033.482534734852,22328.513699626634
1879,21278.205483200734,21926.110343476365
1880,23144.227314000884,22812.380141398568
1881,23716.06306488958,22010.828644027668
1882,23271.688725298674,23660.10530779713
1883,25831.376929498667,23267.710870898747
1884,24974.529960598295,24141.178526097174
1885,21679.64427528208,22642.997019862458
1886,25108.430603899396,23365.376382566566
1887,25154.856085199004,20187.922933899405
1888,22673.084263501853,22230.234291453453
1889,22924.728241574176,22176.189467198164
1890,23460.67516529992,20598.682600696022
1891,23401.11215419861,22623.271814723237
1892,23693.5389568018,22670.16650990124
1893,22768.8783728905,21440.72825194574
1894,26255.860372440944,24163.873393537368
1895,22546.826171715296,22108.93225519838
1896,23489.4315505013,21397.778235699232
1897,25120.4530975021,23911.179591927263
1898,22806.063148199995,24238.67612455443
1899,25514.147686998276,23320.01042228053
1900,22057.69594890511,22001.626879049552
1901,24543.29150650349,22640.90150770378
1902,23438.407427497663,22664.090074702443
1903,22741.67063540099,22835.762631593334
1904,23133.4763130288,23963.450631799355
1905,24036.36039860059,21811.06877855137
1906,23658.46264782798,20325.596466324783
1907,20086.50199810235,22636.594831120827
1908,18991.051848764113,21264.85413383722
1909,25140.771003797527,22209.556386797747
1910,22699.741100803,23048.452572974227
1911,21262.218166815,22678.954085899706
1912,23753.371164203236,23015.591300739525
1913,22663.942106798146,23387.80572885376
1914,23474.840970379017,23160.42111574573
1915,24375.877121701804,23223.668310199315
1916,24354.23965199689,18791.0691054163
1917,23333.193113499867,33196.11028485055
1918,22604.382595499068,23923.239000703903
1919,24283.040234804757,21717.867233097837
1920,22729.228475865228,22964.260332156013
1921,21972.533658662,22790.230982812645
1922,24649.934824198765,22719.062229968673
1923,22919.186656132908,21844.344515899054
1924,24907.88105199672,21034.881127696506
1925,23564.781302500844,22091.102954127513
1926,23544.847646951315,22134.730877776234
1927,23636.756218904076,23730.241299164634
1928,20673.481083805873,22849.466946802
1929,24519.90181500056,24816.96327594659
1930,23516.669942895747,24523.145575998875
1931,23430.99182509761,23638.428042311854
1932,24759.634638871346,23720.122802328744
1933,22871.894484404358,23345.013273207875
1934,25111.825894527385,22265.254039277075
1935,25029.66167420022,23669.43767380375
1936,21974.284810771052,24669.53197943841
1937,23773.0820052013,23209.070677001408
1938,23491.30108915913,22839.637153454973
1939,21792.157163922635,22523.453147641096
1940,24624.579347995703,20921.979451688912
1941,24223.54273669886,21262.98170339953
1942,24281.428935596185,22697.42128737276
1943,22964.859988702825,21303.300550234304
1944,25058.285956400345,21036.27111970971
1945,23875.91165220041,24355.25888085668
1946,22995.374651418697,24540.41916619813
1947,24559.43738459979,22716.082493532194
1948,21553.78082190167,23572.829486626273
1949,22684.72367061153,22563.7264104478
1950,24637.922855201658,19309.50875741019
1951,24008.969603010075,20279.15067370816
1952,23167.940437706937,21345.39254344707
1953,23644.383018303808,23107.434585901057
1954,20851.872935048636,21544.888244197926
1955,22831.047591696486,23839.930111666952
1956,24472.96668349711,22093.619029209618
1957,23558.326113900435,21773.86235404115
1958,23158.989736604115,30700.376915452027
1959,23060.56695169746,20944.545617418567
1960,23802.788666356886,23093.797538802897
1961,23048.073946340766,21716.83783579761
1962,21715.629782896707,24060.771141437675
1963,21333.298234135134,21043.505577039414
1964,21912.14080584226,16666.598477720447
1965,19125.348332774298,23575.627838498072
1966,29898.694953600214,24909.41338947871
1967,22548.19601728385,22189.88795988716
1968,23155.54425873864,23994.160822885722
1969,22602.296020898884,21170.2110307992
1970,22204.038820704784,23231.17512040117
1971,23033.06431180315,20846.15364276354
1972,23671.455675299876,23203.473662528442
1973,23416.228701097873,22666.83612609699
1974,22273.662340324063,21146.157986696246
1975,22381.665636700945,18968.15318417606
1976,23288.529527958384,22144.292817349884
1977,24536.25802819833,24097.009379095904
1978,24554.602910783164,23595.01496099788
1979,22153.258176904885,22215.76823586272
1980,22372.63370619003,23554.41873971134
1981,21787.22378290343,19760.29197770077
1982,21925.72427040077,23869.884064119637
1983,22488.058562300677,23228.265796298205
1984,23251.572766525074,22331.366112196232
1985,22974.03498905034,22503.819065578744
1986,24106.512262398122,20760.395852390284
1987,23914.631418596997,24686.57943795641
1988,25368.041433795566,23469.56066189783
1989,20366.33624423322,23207.24886400014
1990,21876.38891159972,23867.29572854781
1991,25068.243044405182,35852.93511071386
1992,22150.910755738936,21163.547023309682
1993,22575.26975289592,24798.23648521904
1994,25448.593892887555,23130.657911848753
1995,23991.00330829935,21020.319830126362
1996,24459.81062969747,23653.17281909891
1997,24381.583573297867,35315.57290230265
1998,22289.452602246325,22533.5193468973
1999,24169.05532500213,23978.163311710246
2000,22973.203073901743,22641.618591982944
2001,22762.294231503543,20990.095999610465
2002,24574.68364620108,24145.96643929715
2003,24185.658542240533,22603.62426545022
2004,22777.736375846154,22679.015013851847
2005,22064.000806674474,22232.736666711167
2006,24806.525369699728,19320.171222658835
2007,20723.510812280114,24362.10224730965
2008,22474.81418718332,20840.825102819006
2009,23481.74359679677,24050.580455998257
2010,24777.11788889798,21860.142587888684
2011,24280.36530532526,23849.290295497754
2012,26356.68238439806,20715.873165816214
2013,24667.58636418962,23635.886192039732
2014,23699.81989374223,20865.497082534865
2015,22773.149640002357,22136.011751651626
2016,23978.40157119235,21255.918700461963
2017,22910.0691868011,23413.751638099464
2018,21270.68060388173,24899.935046519364
2019,22797.23500684164,23750.12084912372
2020,22809.968257578446,22966.172464158248
2021,24191.094789827534,24713.46183560005
2022,24063.34729099928,22053.256752202095
2023,25801.706741495105,23908.05057190344
2024,24793.67567159772,23637.619657951178
2025,24365.035290000906,22366.625433099416
2026,22812.56488519571,23256.025072190467
2027,21305.525257800655,22793.739667262205
2028,37916.36215119853,21572.0473400006
2029,24680.422358500426,22389.532766288507
2030,23697.496969399588,23314.195282001187
2031,24217.74725850058,22431.346623659007
2032,23037.983983380786,21855.884672627843
2033,25340.18483114883,23662.178789683214
2034,23595.121452500272,22251.98216574344
2035,24218.86050439201,21698.739278233115
2036,22370.073120999627,23827.852486796302
2037,22886.63172370018,22994.326667299596
2038,22645.332930209115,21055.698112200058
2039,24162.21334569471,19263.989898106734
2040,24263.482630415885,22007.269982868886
2041,21860.555042500964,20196.723407181977
2042,23164.60472579765,19386.337407796604
2043,24138.471875548603,23317.001529603025
2044,24175.42539550161,22539.869298112895
2045,21840.050108587846,22834.919469693486
2046,23289.36931789631,24326.459567793598
2047,22681.300998897656,21221.002308965555
2048,25427.797093701945,21950.073341540396
2049,22904.880936311627,21510.137754440555
2050,22032.25453708463,22242.942575957608
2051,24133.67708449923,22331.77223205679
2052,23470.35132231782,23075.963423596542
2053,25364.06380559773,20935.85675570003
2054,22517.874359500714,21630.007438452176
2055,26221.476560302828,23357.322820583417
2056,22749.457837791768,21679.8013464449
2057,24598.490357959672,22233.304271085795
2058,21291.069006301637,21959.96372642061
2059,22919.49287520223,23220.398522242278
2060,22173.25829066807,23262.366124298067
2061,22282.680439725376,21518.70185874838
2062,22423.78599190276,23372.200163490932
2063,23677.81185156963,22565.033370719077
2064,22408.05441078272,21169.03527048366
2065,22398.992642792124,28118.67761289577
2066,18340.85656940234,23259.62008919965
2067,23593.54035204133,24796.34452951079
2068,24159.222835123404,19717.45696850114
2069,22475.46102199838,22102.17773867361
2070,28752.91885199589,23110.456354200243
2071,23488.028879526253,21262.832973298682
2072,23931.61941379893,23428.77011450512
2073,23319.652577301007,21348.2015388906
2074,25227.880920076743,23950.822396234093
2075,23748.86965719705,22619.35127320043
2076,25622.22414859895,19517.526626399333
2077,22639.59099439992,23238.071606100762
2078,23691.41863990266,22618.158304601984
2079,23187.995011402603,22884.55456129779
2080,22827.553635296696,23665.95763880029
2081,24369.551014899578,22811.961177239114
2082,23133.128828696335,22426.6172210012
2083,23492.252440801185,22392.029507202016
2084,23281.60646599994,22987.387430699004
2085,24302.85948049581,21318.795514511778
2086,23027.07110210522,23278.61966418848
2087,23737.813797859464,22469.160686400955
2088,21409.184678501802,29896.51625910573
2089,23049.90691630195,21729.10883980054
2090,21240.32419249881,21497.765327203568
2091,22380.305398357435,22136.738569379817
2092,24281.229496397453,22032.29834609983
2093,26501.540364870063,22578.37844621389
2094,23824.34476359905,21372.08856400114
2095,23690.79171809832,22058.897302795518
2096,24707.831580686463,23468.818911177434
2097,22515.61752214924,21042.064873712534
2098,25191.951251098602,19402.197701738278
2099,23109.48510511523,21337.482894464963
2100,23362.864515965048,20645.40464315027
2101,23237.768227604676,22430.138578699247
2102,21954.707953598027,30033.122433044304
2103,24170.508048498774,20779.53041607268
2104,24362.722532101074,22694.895316105158
2105,21955.117310362195,22195.74644322753
2106,23860.715454342564,21958.815890809714
2107,24281.92471599937,25021.002801822902
2108,24937.275660987096,23135.413115785195
2109,22873.160512200062,19700.697231579907
2110,23405.28109380036,20870.314931681824
2111,22903.435733124745,24735.20437150104
2112,22931.686299961817,20577.798065944204
2113,23069.939028102704,23358.40742642088
2114,23793.878131442725,23035.704675014833
2115,22416.564196104147,21345.51607995976
2116,22075.57551600101,23841.574412032078
2117,23724.8744999401,22754.611314977607
2118,24816.816606398253,20944.28569645988
2119,22795.760424398373,20299.857793154373
2120,23711.861198299182,19974.98325251994
2121,23794.897940786548,21424.119441397255
2122,23001.84874698082,22465.827719698947
2123,21870.96262619661,22508.19920871397
2124,24722.730891797844,22185.843698751243
2125,22114.125771515955,24134.00809238356
2126,22569.88386320039,24649.77162200052
2127,21388.790557202614,23904.714230529917
2128,23275.331429100715,21874.557785302488
2129,25122.050384317023,23005.174806006464
2130,24684.812476446983,21974.799297250167
2131,23927.34153691164,22453.5577287694
2132,24211.445766400808,26002.711030997896
2133,24774.84828010308,20250.15505650256
2134,22508.0961061035,21818.967939898503
2135,23459.560733004026,23568.263515998966
2136,22023.49294194412,22551.114547483947
2137,21837.90095759249,22807.582031535607
2138,23886.282881911004,21314.993869911395
2139,23018.62968499899,22512.94488145968
2140,23094.37117179832,20974.56231350418
2141,24142.404559872815,23678.44316147002
2142,22863.21881329704,21685.115896624106
2143,24625.81605135887,24357.46529331622
2144,22829.589225297343,22089.45767497751
2145,24230.8583250718,23026.783028994552
2146,21975.567014979162,20465.111690556056
2147,23934.71488260241,24185.183388979927
2148,23124.06149289542,22141.67478449911
2149,23421.503432100755,21514.12845508398
2150,24974.15959390094,23535.05697399604
2151,23448.626762201206,21307.096028238026
2152,23337.286301696327,25045.873287560076
2153,24190.543643398454,23844.180128294465
2154,24251.124735634465,19671.66993280663
2155,22639.648726218944,20775.027825777244
2156,22346.40637680353,22551.459802207384
2157,23546.266119403932,23580.402120700564
2158,23544.071142196728,22148.34828183237
2159,31929.632147028366,23445.45473489964
2160,23520.959880940227,24554.235076637236
2161,23855.320981800345,22339.80036760858
2162,24853.691865518842,23405.67153050105
2163,22458.219378684284,21332.21836930323
2164,21163.13346531225,19802.870100084125
2165,23625.331428598674,22600.027548615584
2166,23449.991017452736,23413.865490211367
2167,22748.152232989443,23907.36565410131
2168,22352.720477903775,20019.908786922308
2169,23044.149825940127,22286.703883497987
2170,23404.83437848105,22503.119894202933
2171,24031.48935350053,20875.74032791591
2172,24290.81723984119,19433.698416373616
2173,24537.137169595102,20104.838032667358
2174,23316.282882397514,20943.229711181644
2175,22724.860073877993,22124.62582877296
2176,19973.107193195658,22191.288700097568
2177,23743.499214328618,20163.031660327622
2178,22724.399024104052,24027.215500337374
2179,21876.143083499344,23750.692544000918
2180,22245.158177100726,22512.606220931477
2181,23302.785787903034,20390.38947754312
2182,22290.21574650155,21976.999346860583
2183,23268.88962260308,20988.9973532822
2184,24839.915102551895,23070.67580630163
2185,22822.594025012797,22379.798636510215
2186,23087.824362602427,22549.286780260998
2187,25198.428443396,24245.932807867513
2188,21591.37282665173,20344.42707842667
2189,23555.851249319963,23097.54082366677
2190,22310.427152402663,18786.278257643797
2191,21832.47900999805,22594.53644579868
2192,21347.14808237884,23177.869600489703
2193,22584.0207638492,22275.29746480224
2194,22851.645313800458,22685.674383455225
2195,21682.644054526114,23323.704537043974
2196,25533.979031397743,23481.990346595983
2197,22415.15356629598,23759.92575266189
2198,22653.660920003735,23789.7354179007
2199,23401.367967601684,22001.81211950572
2200,23571.701351896634,21404.481277720915
2201,25516.889235398343,22389.7721949524
2202,23998.602416550697,23994.90056747819
2203,22079.83554621398,25534.13083355206
2204,24575.262184098843,21659.46927336873
2205,23309.302709700387,23903.842930839073
2206,23522.697522795293,21512.15313726384
2207,24547.451013397167,21728.554065894667
2208,22757.409230099845,22715.81104701092
2209,22941.243986417936,23246.48841850015
2210,24399.48728249651,22145.573978860084
2211,23449.482571097815,23182.72616989949
2212,22499.3141850438,24416.6555971992
2213,21957.55828669518,21766.636740557246
2214,23945.286548348275,20644.914005420098
2215,23875.10212720101,22874.835490655776
2216,22417.899324300903,21351.86142165158
2217,24379.368532659264,22735.532306159243
2218,23268.2203626926,24292.278286607925
2219,22189.260087420796,28016.584946646068
2220,23162.301754340435,21772.122556866074
2221,22771.37051962189,19986.705676856905
2222,22026.43096909984,23616.520057997044
2223,20794.45032937774,22594.723052101737
2224,23552.62272305738,23805.104046296005
2225,26419.797105397163,23351.82850249914
2226,23066.361354997032,22934.71077109443
2227,26174.94013699904,23015.646888414718
2228,24522.816581304767,22326.653850589286
2229,24025.054253583316,19536.793299450084
2230,23336.88059208222,22708.05285304473
2231,24058.801824028567,22946.513750850972
2232,23863.419133822183,21807.659628778387
2233,23930.28657600201,23820.67745999614
2234,25042.668570194583,20744.39104478719
2235,22399.397335710484,22885.208686407856
2236,23161.23430110078,24562.742375497404
2237,22834.693439422674,22158.8962688012
2238,24020.840380002817,22005.023842042392
2239,24198.478916200693,22901.003664405212
2240,24379.65275520146,21143.003252537095
2241,22680.95889514701,21851.021384303225
2242,22380.81594730066,20278.17645802088
2243,20293.03059360286,23666.967773608238
2244,24738.18668860344,23813.58717244085
2245,22807.471437102045,23662.442426100755
2246,24520.234305502683,22328.271980847436
2247,23272.865241939206,22865.170017040422
2248,24621.685878099277,20636.541423576695
2249,24256.073788498597,22071.098581801278
2250,23292.83033030192,22982.150492772093
2251,21684.29023360179,23091.288803399882
2252,23876.99954783024,22150.592020360193
2253,23407.15180019933,21295.901488646334
2254,23905.22252593462,22314.318653238523
2255,24165.824344899516,24935.41187050052
2256,23112.478747799294,22566.70101234909
2257,23395.724206900766,22782.211061872822
2258,23947.92720012085,23607.391449100483
2259,22845.509166698605,22347.26678831155
2260,23053.730550609136,22353.25976240338
2261,24188.7482227031,22544.296667598872
2262,21630.382041998586,23323.48240380174
2263,24583.64988779423,22463.849171899772
2264,33691.4145601012,16159.476652701995
2265,22253.19408010009,21771.304170232248
2266,23925.90230549278,22542.00536310095
2267,24862.25236035732,22735.66033215115
2268,20948.666010735036,22235.287499511363
2269,20840.789066204197,21497.12500272355
2270,22344.543118785587,21068.835798072498
2271,23909.51317069634,21979.562187739815
2272,21287.715827101285,22860.676750136878
2273,24354.399391799045,27095.27725214584
2274,22252.836994164125,19948.621019071976
2275,23739.911887918253,22672.870146590398
2276,24019.7377071108,22310.60055210137
2277,23667.203940498322,22311.980151678414
2278,24722.600494694423,20714.24597759824
2279,22698.016260740475,22382.25613540604
2280,23021.42001808516,23831.088530636684
2281,24127.408880303483,21084.064744438903
2282,24247.338724447738,21860.52007566491
2283,23582.346897403073,22586.390224718747
2284,22771.29142573078,23253.059434701205
2285,23044.35807033837,22245.057053103505
2286,34760.42122990138,22574.09343703146
2287,23990.776570797865,21839.001631598847
2288,25666.443904601885,22428.444163698583
2289,21932.307972701874,19940.439529953415
2290,23980.529641038356,23155.718516256948
2291,22119.096959697286,21297.93615888561
2292,24399.45819570053,22267.965390350244
2293,23838.34649610256,20836.90760156516
2294,23655.95319145091,17880.547950752185
2295,23891.998394260772,21226.25441640245
2296,23080.870743097537,19599.893766853125
2297,21843.432971794813,20634.506793698903
2298,23169.825724200065,22562.320537189727
2299,24562.269227398272,23474.577815173372
2300,24095.462524629267,20062.372379996872
2301,23599.719547095967,24229.677199920803
2302,23857.493137375142,22586.565598064048
2303,23486.07295680497,20831.671831048985
2304,23821.038510560375,22699.85784723569
2305,25180.542159401663,23596.343946301255
2306,23990.52176979939,22691.4853646907
2307,24814.8080972004,22295.790846132633
2308,23924.758596493975,21843.08085331253
2309,23435.057554999483,22679.1485702114
2310,20801.364159209897,21410.207540196658
2311,22792.49207330276,22042.917111989016
2312,23236.54647849709,23999.84679100029
2313,24154.42459779716,24910.63433699971
2314,26796.643212910873,23521.046300073773
2315,25270.217346798647,20926.288268484226
2316,23104.500338037975,22322.689597595567
2317,25252.378742602054,22946.45770209905
2318,21490.50214851551,18562.471068255305
2319,23705.83894969805,21879.810757339186
2320,22607.826563740895,22894.78679104709
2321,22460.903492888294,24225.40350234409
2322,21578.15434469945,20971.621562101518
2323,23508.019851381316,21473.871358098604
2324,23463.558024224687,20721.513811344557
2325,25142.67895512752,24233.51832729454
2326,24408.929447097893,24008.048090888362
2327,21282.02325060212,24054.697465499372
2328,25814.18527946809,20795.406769209272
2329,21112.414923969834,22356.655635603533
2330,23151.099437299465,22350.12339713254
2331,23617.39076407798,22251.96188954674
2332,25363.13710529885,23245.080881337206
2333,22634.09134059145,23066.571364822375
2334,24890.5229611014,23654.356058047477
2335,21496.873538009637,23516.370378357948
2336,23911.884612898375,23945.7372205966
2337,23505.8481191084,23884.7159172977
2338,22828.905136322664,20053.83756640245
2339,23743.956250781077,23377.002359699534
2340,25038.80002090283,21982.88819237461
2341,22605.06747783462,22146.863217892183
2342,22750.160962739967,21583.59464574911
2343,25033.477905000007,22482.5142758793
2344,22956.942585265977,21509.167193813442
2345,22257.049007612863,23621.32715269242
2346,23951.64490832935,20155.563423380554
2347,24095.505928016475,23151.76762979822
2348,22616.797550398314,20034.87903082102
2349,26065.76675913254,24567.85049450165
2350,25042.3467456989,21497.894970917914
2351,24950.420406700658,23290.387688368985
2352,23351.528732922074,24244.918946846043
2353,23429.243143569965,23849.690205698826
2354,22217.4625668684,21126.26762820064
2355,23426.85548230311,25276.901797118408
2356,23867.783788094635,23933.561473198002
2357,21751.024222901193,24564.55482949969
2358,22249.908877828315,22597.600769052267
2359,23576.846551395527,23604.34336656034
2360,22462.810444550607,22771.630352519307
2361,25104.10748767053,21803.375438196283
2362,23122.895236197222,24341.391503498475
2363,23226.093427991967,23678.914473511555
2364,23324.705170597823,23344.749138028725
2365,23166.37208088144,21725.530334699215
2366,25722.47299699965,20355.826635361118
2367,29919.02811230048,23885.297877077188
2368,21749.18593479972,22487.12765841098
2369,20581.052490100526,22664.965524432777
2370,22357.866547802965,21371.61744521471
2371,23779.14569099675,20315.90334471387
2372,24837.490174231578,24026.270267153785
2373,24902.21320283837,24934.16914201015
2374,22715.158141571606,23285.08571919683
2375,22975.396276402793,20919.844549502664
2376,24528.862015299037,21302.28257467317
2377,22385.56860136361,21922.140313486943
2378,23671.013646501895,23135.58030760703
2379,23801.847525614525,20650.394999532426
2380,24086.19537366664,23186.169591710313
2381,25224.63109220067,21310.962843897083
2382,22291.29713140132,31077.08750486176
2383,23314.509287517063,20946.898952253046
2384,23384.53570340043,19197.236902144417
2385,0.0,0.0
2386,0.0,0.0
2387,0.0,0.0
2388,0.0,0.0
2389,0.0,0.0
2390,0.0,0.0
2391,0.0,0.0
2392,0.0,0.0
2393,0.0,0.0
2394,0.0,0.0
2395,0.0,0.0
2396,0.0,0.0
2397,0.0,0.0
2398,0.0,0.0
2399,0.0,0.0
